category,gi,gl,name
food,20,1,"Soya beans, dried, boiled "
food,14,1,"Soya beans, canned "
food,14,1,"Soya beans, canned in brine, drained, Edgell's™ brand"
food,25,3,"Split peas, yellow, dried, soaked overnight, boiled 55 min "
food,29,6,"Chocolate, lactose-free, weight management drink "
food,29,4,Chocolate weight management bar
food,23,4,Chocolate weight management drink 
food,39,7,Chocolate weight management drink 
food,42,9,"Hazelnut & Apricot bar, meal replacement"
food,28,2,"InZone™ nutritious beverage powder, prepared with water"
food,35,7,"Juice Plus+® Complete meal replacement powder, Dutch chocolate flavor "
food,32,6,"Juice Plus+® Complete meal replacement powder, French vanilla flavor "
food,36,17,"French style chicken with rice, reheated, Lean Cuisine™ frozen convenience meals"
food,53,19,"Honey Soy Beef with Wholemeal Noodles, reheated, Lean Cuisine™ frozen convenience meals"
food,49,20,"Burmese Vegetable Curry & rice, reheated, Lean Cuisine™ frozen convenience meals"
food,46,17,"Chicken Pomodoro, reheated, Lean Cuisine™ frozen convenience meals"
food,45,13,"L.E.A.N Fibergy™ bar, Harvest Oat"
food,26,3,"Nutrimeal™, drink powder, Dutch Chocolate, L.E.A.N™ products Harvest Oat"
food,30,6,"L.E.A.N (Life long) Nutribar™, Peanut Crunch, Harvest Oat"
food,32,6,"L.E.A.N (Life long) Nutribar™, Chocolate Crunch, Harvest Oat"
food,23,3,Lemon weight management bar
food,32,7,Lemon weight management bar L.E.A.N™ products Harvest Oat
food,43,10,Malt toffee weight management bar L.E.A.N™ products Harvest Oat
food,22,3,Peanut Butter weight management bar
food,28,2,"Provide™ nutritious beverage powder, prepared with water"
food,10,1,"ReduceXS™ Chocolate Deluxe formulated meal replacement powder, prepared with water"
food,28,2,"SICCON D2™ nutritious beverage powder, prepared with water"
food,54,18,SlimFast® chocolate caramel meal replacement bar
food,27,6,SlimFast® chocolate meal replacement bar
food,49,16,SlimFast® Chocolate Muesli snack bar
food,36,17,"SlimFast® Double Chocolate meal replacement powder, prepared with skim milk"
food,37,10,SlimFast® French Vanilla ready-to-drink shake
food,35,12,"SlimFast® meal replacement powder, prepared with skim milk"
food,33,10,SlimFast® Strawberry Supreme ready-to-drink shake
food,20,5,"SlimFast® meal, Garden vegetable soup with peppers and croutons"
food,53,12,"SlimFast® meal, Pasta Florentina meal"
food,22,6,"Tony Ferguson's Meal Replacement Shake, all flavors, prepared with water"
food,14,3,"Designer chocolate, sugar-free, Worldwide Sport Nutrition reduced-carbohydrate products (2000 formulations)"
food,29,2,"Burn-it™ bars, Chocolate deluxe"
food,23,1,"Burn-it™ bars, Peanut butter"
food,30,4,"Chewy choc-chip, Pure-protein™ bars"
food,38,5,"Chocolate deluxe, Pure-protein™ bars"
food,22,2,"Peanut butter, Pure-protein™ bars"
food,43,6,"Strawberry shortcake, Pure-protein™ bars"
food,40,6,"White chocolate mousse, Pure-protein™ bars"
food,25,3,"Pure-protein™ cookies, Choc-chip cookie dough"
food,42,4,"Pure-protein™ cookies, Coconut"
food,37,3,"Pure-protein™ cookies, Peanut butter"
food,53,8,"Beef and ale casserole, convenience meal"
food,43,15,"Berrynice Yoghurt Crunch (low fat yoghurt, honey toasted oats, strawberries and blueberries), convenience meal"
food,66,20,"Fillet-O-Fish™ burger (fish patty, cheese and tartare sauce on a burger bun)"
food,66,17,"Hamburger (beef patty, ketchup, pickle, onion and mustard on a burger bun)"
food,66,17,"Lean beef burger (lean beef patty, tomato, mixed lettuce, cheese, onion and sauce on a burger bun)"
food,66,26,"McChicken™ burger (chicken patty, lettuce, mayonnaise on a burger bun)"
food,59,14,"Vege Burger (vegetable patty, lettuce, tomato and sweet chilli sauce on a burger bun) "
food,15,8,"Cannelloni, spinach and ricotta "
food,44,21,"Chicken korma and peshwari rice, prepared meal"
food,45,21,"Chicken korma and rice, convenience meal"
food,46,7,"Chicken nuggets, frozen, reheated in microwave oven 5 min"
food,55,12,Chicken McNuggets™ consumed with sweet Thai chilli sauce
food,34,21,"Chicken tikka masala and rice, convenience meal"
food,42,19,"Chilli beef noodles, prepared convenience meal"
food,34,12,"Chilli con carne, made from haricot beans "
food,55,13,"Chow mein, chicken, convenience meal"
food,47,18,"Chow mein, chicken, convenience meal"
food,37,8,"Continental™ Wholegrain Pasta & Sauce, Cheesy, prepared with water, reduced-fat milk & margarine"
food,39,9,"Continental™ Wholegrain Pasta & Sauce, Creamy Carbonara, prepared with water, reduced-fat milk & margarine"
food,43,10,"Continental™ Wholegrain Pasta &  Sauce, Creamy Sun-dried Tomato, prepared with water, reduced-fat milk & margarine"
food,33,7,"Continental™ Wholegrain Pasta & Sauce, Parmesan and Cracked Pepper,  prepared with water, reduced-fat milk and margarine"
food,65,22,Cottage pie 
food,40,12,Cumberland fish pie 
food,29,11,Cumberland pie 
food,28,6,"Dumpling, containing meat and shallots "
food,42,18,"Fajitas, chicken "
food,40,15,"Greek lentil stew with a bread roll, home made"
food,66,22,"Instant mashed potato, eaten with 62 g cheese and 16 g butter "
food,36,12,"Kidney beans, (canned) with bacon and tomatoes"
food,21,7,"Kidney beans, cooked from dried beans, with bacon and tomatoes"
food,35,10,"Lamb moussaka, prepared convenience meal"
food,47,17,"Lasagne, beef"
food,28,11,"Lasagne, meat"
food,34,10,"Lasagne, type not specified"
food,25,8,"Lasagne, type not specified"
food,20,10,"Lasagne, vegetarian "
food,60,25,Lentil and cauliflower cury with rice 
food,25,11,Lentil and cheese pie
food,35,7,"Lentils and vegetables, steamed for 10 min then boiled for 10 min consumed with an orange"
food,26,11,Mushroom stroganoff with rice 
food,27,10,Parboiled rice consumed with 68 g cheese and 14 g butter 
food,54,12,"Spaghetti, beans & vegetables steamed for 25 min, consumed with an orange "
food,45,12,"Pies, beef, party size"
food,36,9,"Pizza, Super Supreme, pan (11.4% fat)"
food,30,7,"Pizza, Super Supreme, thin and crispy (13.2% fat)"
food,49,12,"Pizza, Vegetarian Supreme, thin and crispy (7.8% fat)"
food,54,11,"Stone Baked Whole Wheat Pizza - Vegetable, Pesto and Feta Cheese, President's Choice® Blue Menu™"
food,62,23,"Potato, Estima (50 g), microwaved 6 min then baked 10 min, served with baked beans (89 g) "
food,76,20,"Potato, Estima (50 g), microwaved 6 min then baked 10 min, served with canned tuna (62 g) "
food,39,10,"Potato, Estima (50 g), microwaved 6 min then baked 10 min, served with cheddar cheese (62 g)"
food,75,23,"Potato, Estima (50 g), microwaved 6 min then baked 10 min, served with chilli con carne (63 g)"
food,17,8,Potato noodles with meat 
food,38,15,"Barley Risotto with Herbed Chicken (entrée), President's Choice® Blue Menu™ convenience meals"
food,13,1,"4-Bean Salad, low-fat, President's Choice® Blue Menu™ convenience meals"
food,21,4,"Cauliflower-Topped Shepherd's Pie (entrée), President's Choice® Blue Menu™ convenience meals"
food,26,3,"Chicken Curry with Vegetables (entrée), President's Choice® Blue Menu™ convenience meals"
food,34,13,"Deluxe Cheddar Macaroni & Cheese Dinner, President's Choice® Blue Menu™ convenience meals"
food,41,18,"Ginger-Glazed Salmon (entrée), President's Choice® Blue Menu™ convenience meals"
food,54,15,"Lentil and Bean Vegetable Patties, President's Choice® Blue Menu™ convenience meals"
food,40,11,"Linguine with Shrimp Marinara (entrée), President's Choice® Blue Menu™ convenience meals"
food,39,17,"Penne with Roasted Vegetables (entrée), President's Choice® Blue Menu™ convenience meals"
food,57,25,"Rotini with Chicken Pesto (entrée), President's Choice® Blue Menu™ convenience meals"
food,44,15,"3-Rice Bayou Blend Rice & Beans Sidedish, President's Choice® Blue Menu™ convenience meals"
food,46,16,"4-Rice Pilaf Rice & Beans Sidedish, President's Choice® Blue Menu™ convenience meals"
food,49,17,"Rice & Lentils Espana Sidedish, President's Choice® Blue Menu™ convenience meals"
food,44,8,"Sesame Ginger Chicken with Vegetables (entrée), President's Choice® Blue Menu™ convenience meals"
food,29,9,"Tomato and Herb Chicken (entrée), President's Choice® Blue Menu™ convenience meals"
food,54,14,"Vegetable Ancient Grain Vegetable Patties, President's Choice® Blue Menu™ convenience meals"
food,39,11,"Vegetarian Chili, President's Choice® Blue Menu™ convenience meals"
food,25,4,"Yellow Curry Chicken (entrée), President's Choice® Blue Menu™ convenience meals"
food,61,25,"Sausages and mash potato, prepared convenience meal "
food,66,35,"Sirloin chop with mixed vegetables and mashed potato, homemade "
food,66,29,"Shepherds pie, prepared convenience meal "
food,52,25,"Spaghetti bolognaise, home made "
food,52,25,"Spaghetti bolognaise, home made "
food,48,12,Steak and ale with cheddar mash potato convenience meal
food,39,12,"Stuffed bun, with shallots and meat, steamed "
food,48,17,"Sushi, salmon"
food,55,20,"Sushi, roasted sea algae, vinegar and rice "
food,41,21,"Sweet and sour chicken with noodles, prepared convenience meal"
food,45,27,Tandoori chicken masala & rice convenience meal
food,78,44,"Chicken Tandoori Deli Choice white French roll white bread (tandoori chicken, tomato, lettuce, cucumber, mint & yoghurt sauce on a roll)"
food,67,32,"Chicken Tandoori Deli Choice Multigrain roll bread (tandoori chicken, tomato, lettuce, cucumber, mint & yoghurt sauce on a roll)"
food,63,34,"Turkey & Cranberry Deli Choice Multigrain roll bread (turkey, lettuce, cranberry sauce, cheese and mayonnaise on a roll)"
food,55,37,"White wheat flour bread, butter, cheese, regular milk and fresh cucumber "
food,39,11,"White wheat flour bread, butter, yoghurt and pickled cucumber "
food,50,20,White bread roll with cheese 
food,78,11,"White bread (Rustico Panem, Panem, Verona, Italy), consumed with 35 g butter (Burro Galbani, Cademartori, Lodi, Italy)"
food,20,3,"White bread (Rustico Panem, Panem, Verona, Italy), eaten with 35 g Mazola corn oil (CDC, Milan, Italy)"
food,20,3,"White bread (Rustico Panem, Panem, Verona, Italy), eaten with 35 g olive oil (Olio Sagra, Lucca, Italy)"
food,58,0,"White bread consumed with margarine, eggs and orange juice "
food,50,11,"White bread (30 g), toasted, served with baked beans (51 g)"
food,35,5,"White bread (30 g), toasted, served with cheddar cheese (36 g)"
food,74,37,"White Bread (Wonder Bread) (140 g), consumed with 30 g raw almonds"
food,44,23,"White Bread (Wonder Bread) (140 g), consumed with 60 g raw almonds"
food,39,20,"White bread (Wonder Bread) (100 g), consumed with 60 g raw, unblanched almonds  (California Almonds, USA)"
food,31,16,"White Bread (Wonder Bread) (140 g), consumed with 90 g raw almonds"
food,23,6,"Choicedm™ nutritional support product, vanilla"
food,12,3,"Diasip® nutritional support product, diabetes-specific enteral formula"
food,17,5,"Diason®/Nutrison Diabetes, diabetes-specific enteral formula"
food,22,5,"Diben®, diabetes-specific enteral formula"
food,61,24,"Enercal Plus™ nutritional support product, made from powder"
food,50,19,"Ensure™ nutritional support product, vanilla"
food,48,16,"Ensure™ nutritional support product, vanilla"
food,43,8,"Ensure™ bar nutritional support product, chocolate fudge brownie (Abbott Australasia)"
food,51,3,"Ensure™ Hospital, nutritional supplement powder, prepared with water (Abbott Nutrition International)"
food,40,19,"Ensure Plus™ nutritional support product, vanilla (Abbott Australasia)"
food,36,9,"Ensure Pudding™ nutritional support product, old fashioned vanilla (Abbott Laboratories Inc, Ashland, USA)"
food,25,6,"Fortimel® enteral formula, nutritional support product (Nutricia N.V., Netherlands)"
food,20,5,"Glucerna Chocolate Graham nutritional supplement bar (Ross Nutrition, Canada)"
food,15,4,"Glucerna, diabetes-specific enteral formula (Abbott Laboratories Inc, USA)"
food,19,4,"Glucerna™ enteral nutritional supplement, vanilla flavor (Abbott Nutrition International)"
food,20,4,"Glucerna™ enteral nutritional supplement, vanilla flavor (Abbott Nutrition International)"
food,26,8,"Glucerna™ enteral nutritional supplement, vanilla flavor (Ross Nutrition, Canada)"
food,31,8,"Glucerna™ enteral nutritional supplement, vanilla (Abbott Laboratories Inc., USA)"
food,16,2,"Glucerna Select, enteral nutritional supplement (Abbott Nutrition International)"
food,23,6,"Glucerna SR, diabetes-specific enteral formula (Abbott Laboratories Inc., USA)"
food,25,6,Inslow™ enteral nutritional supplement (Abbott Nutrition International - Japan)
food,48,17,Jevity™ enteral nutritional supplement (Abbott Australasia)
food,59,27,"Jevity™ HiCal, enteral nutritional supplement (Abbott Nutrition International)"
food,26,8,"Novasource Diabet®, diabetes-specific enteral formula (Novartis Consumer Health SA, Switzerland)"
food,25,12,"Nutridrink (Nutricia N.V., Netherlands)"
food,22,10,"Nutridrink Multifiber, containing 2.3 g fiber/100 mL  (Nutricia N.V., Netherlands)"
food,28,9,"Nutrison Mutli fiber® enteral formula (Nutricia N.V., Netherlands)"
food,34,10,"Nutrison Standard® enteral formula (Nutricia N.V., Netherlands)"
food,49,16,"Promote with fiber™ nutritional supplement (Ross Nutrition, USA)"
food,54,20,"Prosure™, ready-to-drink supplement, vanilla flavor (Abbott Nutrition International)"
food,55,23,"Prosure™, ready-to-drink supplement, vanilla flavor (Abbott Nutrition International)"
food,34,8,"Resource Diabetic™, French vanilla (Novartis Nutrition Corp., Young America, USA)"
food,16,7,"Resource Diabetic™, Swiss chocolate (Novartis, Auckland, New Zealand)"
food,40,16,"Resource™ fruit beverage, peach flavor (Novartis, New Zealand)"
food,47,18,"Resource™ thickened orange juice, honey consistency (Novartis, New Zealand)"
food,54,19,"Resource™ thickened orange juice, nectar consistency (Novartis, New Zealand)"
food,31,13,"Sustagen™, Dutch Chocolate (Mead Johnson, Bristol Myers Squibb, Rydalmere, Australia)"
food,33,15,"Sustagen™ Hospital with extra fiber, drink made from powdered mix (Mead Johnson, Australia)"
food,27,13,"Sustagen™ Instant Pudding, vanilla, made from powdered mix (Mead Johnson, Australia) "
food,27,7,Tapion™ nutritonal supplement (Abbott Nutrition International - Japan)
food,55,27,"TwoCal HN™, high nitrogen nutritional supplement, vanilla flavor (Abbott Nutrition International)"
food,40,12,"Ultracal™ with fiber, nutritional supplement  (Mead Johnson, Evansville, IN, USA)"
food,22,3,"Cashew nuts, salted (Coles Supermarkets, Australia)"
food,25,3,Cashew nuts 
food,25,3,"Cashew nuts, organic, roasted and salted "
food,27,3,Cashew nut halves
food,27,3,"Cashew nuts, roasted and salted"
food,21,3,Mixed nuts and raisins
food,24,4,"Mixed nuts, roasted and salted"
food,7,0,"Peanuts, crushed "
food,59,25,Buckwheat noodles 
food,53,22,"Buckwheat noodles, instant"
food,32,15,"Fettucine, egg "
food,47,22,"Fettucine, egg (Mother Earth Fine Foods, New Zealand)"
food,54,23,"Gluten-free pasta, maize starch, boiled 8 min "
food,54,23,"Gluten-free pasta, maize starch, boiled 8 min "
food,68,33,"Gnocchi, type not specified (Latina, Pillsbury Australia Ltd, Mt. Waverley, Australia)"
food,46,11,"Instant 'two-minute' noodles, Maggi® (Nestlé, Australia) (1995)"
food,48,12,"Instant 'two-minute' noodles, Maggi® (Nestlé, Auckland, New Zealand)"
food,52,13,"Instant 'two-minute' noodles, Maggi®, all flavors (Nestlé Australia) (2005)"
food,52,11,"Instant noodles, all flavors (Woolworths Limited, Australia)"
food,43,21,"Linguine, Thick, durum wheat, white, fresh "
food,48,23,"Linguine, Thick, fresh, durum wheat flour, 0.6% w/w monoglycerides, boiled 8 min "
food,49,23,"Linguine, Thin, durum wheat"
food,61,29,"Linguine, Thin, fresh, durum wheat flour, 0.6% w/w monoglycerides, boiled 3 min"
food,45,18,"Linguine, Thin, fresh, durum wheat with 39% w/w egg"
food,53,22,"Linguine, Thin, fresh, with 0.6% w/w monoglycerides and 30% w/w egg, boiled 3 min"
food,39,18,"Mung bean noodles (Longkou beanthread),  dried, boiled (Yantai cereals, China)"
food,39,15,"Ravioli, durum wheat flour, meat filled, boiled"
food,61,23,"Rice noodles, dried, boiled (Thai World, Bangkok, Thailand)"
food,40,15,"Rice noodles, freshly made, boiled (Sydney, NSW, Australia)"
food,41,18,"Rice noodles made from IR42 (high amylose) rice flour, boiled for 22 min"
food,51,24,"Rice pasta, gluten-free (Freedom Foods,  Australia)"
food,92,35,"Rice pasta, brown, boiled 16 min (Rice Grower's Co-op, Australia)"
food,76,37,"Rice and maize pasta, gluten-free, Ris'O'Mais (Orgran Foods,  Australia)"
food,51,25,"Spaghetti, gluten-free, rice and Hi-Maize (high-amlyose) flour (Freedom Foods, Australia)"
food,51,25,"Spaghetti, gluten-free, rice and Hi-Maize (high-amlyose) flour (Freedom Foods, Australia)"
food,68,19,"Spaghetti, gluten-free, rice and split pea,  canned in tomato sauce "
food,41,19,"Spaghetti, 75% durum wheat flour and 25% chickpea flour boiled 10 min (Rio Dulce SA, Guadalajara, Spain)"
food,47,17,"Spaghetti, soy (Revival Soy®, Physicians Pharmaceuticals, Inc, USA)"
food,51,24,"Spaghetti, White, boiled for 10 min (Rio Dulce SA, Guadalajara, Spain)"
food,58,28,"Spaghetti, White, durum wheat, boiled 10 min in salt water (Barilla, Parma, Italy)"
food,47,23,"Spaghetti, White, durum wheat flour, boiled 12 min (Starhushålls, Kungsörnen AB, Järna, Sweden)"
food,53,25,"Spaghetti, White, durum wheat flour, 0.6% w/w monoglycerides, boiled 12 min "
food,44,21,"Spaghetti, White, boiled 15 min in salted water (Unico, Concord, ON, Canada)"
food,41,19,"100% durum semolina spaghetti, type not specified, boiled 15 min (Unico, Canada)"
food,58,26,"Spaghetti, white, durum wheat, boiled 20 min  "
food,58,26,"Spaghetti, white, durum wheat, boiled 20 min  "
food,39,18,"Spaghetti, white, boiled"
food,39,18,"Spaghetti, white, boiled"
food,46,22,"Spaghetti, white, boiled (Nishin Shokuhin, Japan)"
food,46,22,"Spaghetti, white, boiled (Nishin Shokuhin, Japan)"
food,48,23,"Spaghetti, white, boiled (Unico, Canada)"
food,48,23,"Spaghetti, white, boiled (Unico, Canada)"
food,49,22,"Spaghetti, white, boiled (Vetta, Greens Foods, Glendenning, Australia)"
food,49,22,"Spaghetti, white, boiled (Vetta, Greens Foods, Glendenning, Australia)"
food,50,24,"Spaghetti, white, boiled"
food,50,24,"Spaghetti, white, boiled"
food,59,28,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 11 min"
food,59,28,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 11 min"
food,65,31,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 16.5 min"
food,65,31,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 16.5 min"
food,46,22,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 22 min"
food,46,22,"Spaghetti, white, durum wheat semolina (Panzani, Marseilles, France), boiled in 0.7% salted water for 22 min"
food,42,17,"Wholemeal spaghetti, boiled"
food,42,17,"Wholemeal spaghetti, boiled"
food,45,18,"President's Choice® Blue Menu™ Whole Wheat spaghetti (Loblaw Brands Limited, Canada), boiled"
food,45,18,"President's Choice® Blue Menu™ Whole Wheat spaghetti (Loblaw Brands Limited, Canada), boiled"
food,54,24,"Tagliatelle, egg, boiled (Sainsbury's, UK)"
food,62,30,"Udon noodles, plain, reheated 5 min (Fantastic, Windsor Gardens, SA, Australia)"
food,46,19,"Wheat noodle, dried"
food,82,34,"Wheat noodle, fresh "
food,63,3,"Broad beans, frozen, reheated in microwave (Logan Farm Pty Ltd,  Australia)"
food,51,4,"Pea, frozen, boiled "
food,54,4,"Pea, green (Pisum Sativum) "
food,24,6,Brown beans 
food,34,0,FooFoo corn (Zea mays) and ndole (vegetable soup)
food,12,7,"Ga kenkey, prepared from fermented cornmeal (Zea mays) eaten with fish, tomato and onion sauce "
food,56,15,"Gari, roasted cassava dough (Manihot utilissima) eaten with fish, tomato and onion sauce "
food,5,1,"Gram dhal soaked overnight, cooked in salted water "
food,48,0,Kidney bean (Phaseolus vulgaris) stew and plantain (Musa paradisiaca) 
food,52,0,Koki beans (Phaseolus vulgaris) and cassava (Manihot esculenta)
food,71,25,"Maize meal porridge, unrefined, maize-meal:water = 1:3 "
food,74,30,"Maize meal porridge, refined, maize-meal:water = 1:3"
food,68,34,"M'fino/Morogo, wild greens"
food,46,0,Rice (Oriza sativa) and tomato soup 
food,40,13,"Unripe plantain (Musa paradisiaca) eaten with fish,tomato and onion sauce "
food,34,14,"White rice (Oryza sativa), boiled, eaten with fish,tomato and onion sauce "
food,66,24,"Yam (Dyscoria species) eaten with fish, tomato and onion sauce"
food,50,0,Yam (Dioscorea species) and groundnut (Arachis hypogaea) 
food,37,19,"Dates, Khalas (Rutab, soft early ripened) (90 g),  eaten with full-fat plain yoghurt (125 g)"
food,29,15,"Dates, Khalas (Tamer, dark brown commercial) (60 g), eaten with full-fat plain yoghurt (125 g) "
food,6,0,Hummus (chickpea salad dip)
food,86,39,"Lebanese bread (white, unleaved), hummus,  falafel and tabbouleh"
food,30,4,Stuffed grapevine leaves (rice and lamb stuffing  with tomato sauce)
food,86,37,"Broken rice, white, cooked in rice cooker (Lion foods, Bangkok, Thailand)"
food,79,40,"Butter rice, warm white rice and butter "
food,67,41,Curry rice
food,55,27,Curry rice with cheese 
food,65,27,"Glutaminous rice flour, instant, served warm with roasted ground soybean "
food,94,31,"Glutinous rice, white, cooked in rice cooker (Bangsue Chia Meng Rice Co., Bangkok, Thailand)"
food,86,56,"Glutinous rice, type not specified (Esubi Shokuhin, Japan)"
food,48,13,Glutinous rice ball with cut glutinous cake  (mochi) 
food,83,32,Glutinous rice cake with dried sea algae 
food,109,46,"Jasmine rice, white, cooked in rice cooker (Golden World Foods, Bangkok, Thailand)"
food,33,3,Lotus root powder 
food,70,42,Low-protein white rice with dried sea algae 
food,39,18,"Mung bean noodles, dried, boiled "
food,68,34,"Non-glutaminous rice flour, served warm with drink (Yamato Nousan, Japan)"
food,81,15,"Rice gruel with dried algae (Satou Co Ltd., Japan)"
food,61,23,"Rice noodles, dried, boiled (Thai World, Bangkok, Thailand)"
food,40,15,"Rice noodles, fresh, boiled (Sydney, NSW, Australia)"
food,77,21,"Roasted rice ball (Satou Co Ltd., Japan)"
food,80,21,"Salted rice ball (Satou Co Ltd., Japan)"
food,46,22,"Soba noodles, instant, reheated in hot water, served with soup "
food,48,17,"Sushi, salmon ('I Love Sushi', Sydney, Australia)"
food,55,20,"Sushi, roasted sea algae, vinegar and rice"
food,62,30,"Udon noodles, fresh, reheated (Fantastic brand, Windsor Gardens, SA, Australia)"
food,48,23,"Udon noodles, instant, with sauce and fried  bean curd (Nishin Shokuhin, Japan)"
food,57,27,"White rice, dried sea algae and milk, eaten together "
food,56,26,"White rice, dried sea algae and milk (milk eaten before rice)"
food,55,26,"White rice, dried sea algae and milk (milk eaten after rice)"
food,79,40,White rice with dried fish strip (okaka)
food,56,24,White rice with fermented soybean (natto) 
food,61,29,White rice with instant miso soup (soybean paste soup) 
food,69,32,White rice with low-fat milk 
food,59,19,White rice and non-sugar yoghurt (yoghurt eaten before rice)  
food,58,19,White rice and non-sugar yoghurt eaten together 
food,63,27,White rice with pickled vinegar and cucumber  (pickled food eaten before rice) 
food,61,26,White rice with pickled vinegar and cucumber  (pickled food eaten with rice) 
food,72,26,White rice topped with raw egg and soy sauce 
food,56,29,White rice with roasted ground soybean 
food,80,39,White rice with salted dried plum (umeboshi) 
food,77,39,White rice with sea algae rolled in sheet of toasted  sea algae 
food,49,25,"Bajra (Penniseteum typhoideum), eaten as  roasted bread made from bajra flour"
food,70,31,"Banana, (Musa sapientum), Nendra variety,  unripe, steamed 1 h"
food,48,16,Barley (Hordeum vulgare)
food,11,4,"Bengal gram dhal, chickpea"
food,43,8,"Black gram, (Phaseolus mungo), soaked 12 h,  stored moist 24 h, steamed 1 h"
food,49,0,"Chapatti, bajra"
food,48,0,"Chapatti, barley"
food,59,0,"Chapatti, maize (Zea mays) "
food,66,25,"Chapatti, flour from malted wheat, moth bean (Phaseolus aconitifolius) and bengal gram (Cicer arietinum)"
food,40,14,"Chapatti, flour made from popped wheat, moth bean and bengal gram"
food,60,23,"Chapatti, flour from roller dried wheat, moth bean  and bengal gram"
food,44,22,"Chapatti, wheat flour, thin, with green gram  (Phaseolus aureus) dhal"
food,42,12,"Cheela (thin savoury pancake made from legume  flour batter), bengal gram (Cicer arietinum)"
food,36,10,"Cheela (thin savoury pancake made from legume  flour batter), bengal gram (Cicer arietinum), fermented batter "
food,45,12,"Cheela (thin savoury pancake made from legume  flour batter), green gram (Phaseolus aureus) "
food,38,10,"Cheela (thin savoury pancake made from legume  flour batter), green gram (Phaseolus aureus), fermented batter"
food,55,22,"Dosai (parboiled and raw rice, soaked, ground,  fermented and fried) with chutney"
food,38,6,"Green gram, (Phaseolus aureus), soaked 12 h, stored moist 24 h, steamed 1 h"
food,51,15,"Horse gram, (Dolichos biflorus) soaked 12 h, stored moist 24 h, steamed 1 h"
food,60,31,"Idli (parboiled and raw rice with black dhal, soaked, ground, fermented, steamed) with chutney "
food,60,31,Lentil and cauliflower curry with rice 
food,68,23,"Millet/Ragi, (Eleucine coracana), dehusked, soaked 12 h, stored moist 24 h, steamed 1 h"
food,45,35,"Pongal (rice and roasted green gram dhal, pressure cooked) "
food,57,28,Poori (deep-fried wheat flour dough) with  potato palya (mashed potato)
food,39,23,"Porridge, made from scoured wheat, consumed with Bengal gram, green gram and black gram "
food,65,44,"Porridge, made from decorticated finger millet, eaten with Bengal gram, green gram and black gram"
food,76,52,"Porridge, made from popped rice (aralu), consumedwith Bengal gram, green gram and black gram"
food,74,47,"Porridge, made from expanded rice (puri), consumedwith Bengal gram, green gram and black gram"
food,19,6,"Rajmah, Phaseolus vulgaris "
food,69,28,"Upittu (roasted semolina and onions, cooked in water)"
food,8,1,"Acacia aneura (mulga seed) roasted,  wet ground to paste"
food,46,11,"Acacia coriacea, desert oat seed bread"
food,47,7,"Araucaria bidwillii (bunya tree nut), baked 10 min"
food,43,11,"Bush honey, sugar bag"
food,8,1,"Castanospermum austral (blackbean seed), sliced, soaked 1 wk, pounded and baked"
food,34,12,"Dioscorea bulbifera (cheeky yam), peeled, sliced,  soaked 2 d, baked 15 min"
food,40,10,"Macrozamia communis (cycad palm seed), sliced, soaked 1 wk, pounded, baked"
food,68,18,Breadfruit (Artocarpus altilis) 
food,38,8,"Green banana, boiled "
food,68,21,Plantain (Musa AAB) 
food,16,1,"Acorns (Quercus emoryi), stewed with venison"
food,91,18,Cactus jam (Stenocereus thurberi)
food,40,12,Corn hominy (Zea mays)
food,70,17,Fruit Leather (Stenocereus thurberi)
food,36,11,Lima beans broth (Phaseolus lunatus)
food,38,9,Tortilla (Zea mays and Olneya tesota)
food,31,10,White teparies broth (Phaseolus acutifolius)
food,29,8,Yellow teparies broth (Phaseolus acutifolius)
food,72,31,"Arepa, corn bread cake, made with corn flour "
food,81,35,"Arepa, made from ordinary dehulled dent corn flour (25% amylose)"
food,44,11,"Arepa, made from dehulled high-amylose (70%) corn flour "
food,54,19,"Arepa, made from white corn meal flour "
food,60,19,"Arepa, made from white corn meal flour, supplemented with 20% stabilised rice bran "
food,31,24,Ground beef served with rice and an orange 
food,49,16,"Lentil soup, pureed consumed with an orange "
food,47,8,"Pinhao, Brazilian Parana Pine seeds (Araucaria  angustifolia) with coat, cooked for 1.5 h in 1 L of water"
food,43,8,"Pinhao, without coat, cooked for 1h in 1L of water "
food,14,4,"Pinto beans, boiled in salted water "
food,42,21,Spaghetti served with beef tomato sauce  and an orange 
food,42,21,Spaghetti served with beef tomato sauce  and an orange 
food,77,25,Spaghetti served with pressure-cooked white beans and an orange 
food,77,25,Spaghetti served with pressure-cooked white beans and an orange 
food,28,5,Wheat tortilla served with refried pinto beans and tomato sauce 
food,60,17,"Breadfruit (Artocarpus altilis), peeled, boiled 26 min,  frozen, thawed and reheated for 1 min"
food,65,0,Sadha roti (leavened wheat-based bread)
food,66,10,Amaranth : wheat (25:75) flour flatbread
food,76,11,Amaranth : wheat (50:50) flour flatbread
food,50,12,"All-Bran™, high-fiber breakfast cereal, extruded wheat bran cereal (Kellogg's Inc., Etobicoke, Canada)"
